"unique_id"|"competitor_name"|"store_name"|"store_addressline1"|"store_addressline2"|"store_suburb"|"store_state"|"store_postcode"|"store_addressid"|"extraction_date"|"product_name"|"brand"|"brand_type"|"grammage_quantity"|"grammage_unit"|"drained_weight"|"producthierarchy_level1"|"producthierarchy_level2"|"producthierarchy_level3"|"producthierarchy_level4"|"producthierarchy_level5"|"producthierarchy_level6"|"producthierarchy_level7"|"regular_price"|"selling_price"|"price_was"|"promotion_price"|"promotion_valid_from"|"promotion_valid_upto"|"promotion_type"|"percentage_discount"|"promotion_description"|"package_sizeof_sellingprice"|"per_unit_sizedescription"|"price_valid_from"|"price_per_unit"|"multi_buy_item_count"|"multi_buy_items_price_total"|"currency"|"breadcrumb"|"pdp_url"|"variants"|"product_description"|"instructions"|"storage_instructions"|"preparationinstructions"|"instructionforuse"|"country_of_origin"|"allergens"|"age_of_the_product"|"age_recommendations"|"flavour"|"nutritions"|"nutritional_information"|"vitamins"|"labelling"|"grade"|"region"|"packaging"|"receipies"|"processed_food"|"barcode"|"frozen"|"chilled"|"organictype"|"cooking_part"|"handmade"|"max_heating_temperature"|"special_information"|"label_information"|"dimensions"|"special_nutrition_purpose"|"feeding_recommendation"|"warranty"|"color"|"model_number"|"material"|"usp"|"dosage_recommendation"|"tasting_note"|"food_preservation"|"size"|"rating"|"review"|"file_name_1"|"image_url_1"|"file_name_2"|"image_url_2"|"file_name_3"|"image_url_3"|"file_name_4"|"image_url_4"|"file_name_5"|"image_url_5"|"file_name_6"|"image_url_6"|"competitor_product_key"|"fit_guide"|"occasion"|"material_composition"|"style"|"care_instructions"|"heel_type"|"heel_height"|"upc"|"features"|"dietary_lifestyle"|"manufacturer_address"|"importer_address"|"distributor_address"|"vinification_details"|"recycling_information"|"return_address"|"alchol_by_volume"|"beer_deg"|"netcontent"|"netweight"|"site_shown_uom"|"ingredients"|"random_weight_flag"|"instock"|"promo_limit"|"product_unique_key"|"multibuy_items_pricesingle"|"perfect_match"|"servings_per_pack"|"warning"|"suitable_for"|"standard_drinks"|"environmental"|"grape_variety"|"retail_limit"
"44053"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Zero Indian tonic"|"SCHWEPPES"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"SCHWEPPES Zero Indian tonic"|""|""|""|"0.96"|"0.96"|""|""|""|""|""|""|""|""|""|""|"2.94"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > SCHWEPPES Zero Indian tonic"|"https://www.colruyt.be/nl/producten/44053"|""|"Bruisend, Met zoetstoffen, Bevat kinine"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/80/03/asset-3908003.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"44053P"|""|""|""|""|""|""|""|""|""
"45840"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SAN PELLEGRINO Limonata"|"SAN PELLEGRINO"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"SAN PELLEGRINO Limonata"|""|""|"0.99"|"0.99"|""|""|""|""|""|""|""|""|""|""|"3.03"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > SAN PELLEGRINO Limonata"|"https://www.colruyt.be/nl/producten/45840"|""|"Bruisende Limonade, Smaak: citroen"|""|""|""|""|"ITALIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/26/18/asset-4012618.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"45840P"|""|""|""|""|""|""|""|""|""
"44054"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"GINI Zero"|"GINI"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"GINI Zero"|""|""|"0.83"|"0.83"|""|""|""|""|""|""|""|""|""|""|"2.52"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > GINI Zero"|"https://www.colruyt.be/nl/producten/44054"|""|"Bruisend, Met zoetstoffen, Kinine"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/68/asset-2037568.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"44054P"|""|""|""|""|""|""|""|""|""
"7199"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SAN PELLEGRINO Clementina"|"SAN PELLEGRINO"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"SAN PELLEGRINO Clementina"|""|""|"1.09"|"1.09"|""|""|""|""|""|""|""|""|""|""|"3.31"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > SAN PELLEGRINO Clementina"|"https://www.colruyt.be/nl/producten/7199"|""|"Bruisende limonade, Smaak: clementine"|""|""|""|""|"ITALIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/45/23/asset-3894523.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"7199P"|""|""|""|""|""|""|""|""|""
"7797"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"AQUARIUS Daily Hydration Orange"|"AQUARIUS"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Sportdrinks"|"AQUARIUS Daily Hydration Orange"|""|""|""|"1.89"|"1.89"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"3.78"|""|""|"EUR"|"Dranken > Frisdrank > Sportdrinks > AQUARIUS Daily Hydration Orange"|"https://www.colruyt.be/nl/producten/7797"|""|"Smaak: Sinaasappel"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/37/05/asset-3243705.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"7797P"|""|""|""|""|""|""|""|""|""
"20060"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"DR PEPPER Bruisend"|"DR PEPPER"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Cola"|"Regular/Origna Taste"|"DR PEPPER Bruisend"|""|""|"0.99"|"0.99"|""|""|""|""|""|""|""|""|""|""|"3.19"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Regular/Origna Taste > DR PEPPER Bruisend"|"https://www.colruyt.be/nl/producten/20060"|""|""|""|""|""|""|"FRANKRIJK"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/72/33/asset-3797233.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"20060P"|""|""|""|""|""|""|""|""|""
"19660"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"CAPRI-SUN Orange"|"CAPRI-SUN"|""|"10x20"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"CAPRI-SUN Orange"|""|""|""|"4.49"|"4.49"|""|""|""|""|""|""|""|""|""|""|"2.25"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > CAPRI-SUN Orange"|"https://www.colruyt.be/nl/producten/19660"|""|"Sinaasappeldrank, Uit sapconcentraat, Met 12 % vruchten, Zonder pulp"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/47/94/asset-2494794.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"10x20cl"|""|""|"True"|""|"19660P"|""|""|""|""|""|""|""|""|""
"5486"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"LIPTON Ice Tea Green"|"LIPTON"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"LIPTON Ice Tea Green"|""|""|"0.79"|"0.79"|""|""|""|""|""|""|""|""|""|""|"2.4"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > LIPTON Ice Tea Green"|"https://www.colruyt.be/nl/producten/5486"|""|"Ice tea, Groene theesmaak, Non-sparkling, Ijs thee, Soft drink"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/06/80/asset-3120680.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"5486P"|""|""|""|""|""|""|""|""|""
"5142"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"COCA-COLA Regular Orig.Taste bak"|"COCA-COLA"|""|"24x20"|"cl"|""|"Dranken"|"Frisdrank"|"Cola"|"Regular/Origna Taste"|"COCA-COLA Regular Orig.Taste bak"|""|""|"18.79"|"18.79"|""|""|""|""|""|""|""|""|""|""|"3.92"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Regular/Origna Taste > COCA-COLA Regular Orig.Taste bak"|"https://www.colruyt.be/nl/producten/5142"|""|"Bruisend, Bevat cafeïne"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/01/94/asset-890194.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"24x20cl"|""|""|"True"|""|"5142P"|""|""|""|""|""|""|""|""|""
"28487"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Orange"|"FANTA"|""|"15"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade sinaas"|"FANTA Orange"|""|""|"0.68"|"0.68"|""|""|""|""|""|""|""|""|""|""|"4.58"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade sinaas > FANTA Orange"|"https://www.colruyt.be/nl/producten/28487"|""|"Bruisende limonade, Smaak: sinaasappel"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/61/asset-3497561.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"15cl"|""|""|"True"|""|"28487P"|""|""|""|""|""|""|""|""|""
"25790"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"COCA-COLA Cherry"|"COCA-COLA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Cola"|"Regular/Origna Taste"|"COCA-COLA Cherry"|""|""|"0.98"|"0.98"|""|""|""|""|""|""|""|""|""|""|"2.98"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Regular/Origna Taste > COCA-COLA Cherry"|"https://www.colruyt.be/nl/producten/25790"|""|"Bruisend, Bevat cafeïne"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/68/94/asset-4036894.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"25790P"|""|""|""|""|""|""|""|""|""
"41472"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"PEPSI Zero Sugar Cola Cherry"|"PEPSI"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Cola"|"Zero/Light"|"PEPSI Zero Sugar Cola Cherry"|""|""|"0.83"|"0.83"|""|""|""|""|""|""|"0.799 vanaf 24 st"|""|""|""|"2.52"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Zero/Light > PEPSI Zero Sugar Cola Cherry"|"https://www.colruyt.be/nl/producten/41472"|""|"Frisdrank, Cola, Met zoetstoffen"|""|""|""|""|"EUROPA"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/47/47/asset-3424747.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"41472P"|""|""|""|""|""|""|""|""|""
"7614"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"MONSTER energ. Pipeline Punch blik"|"MONSTER"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"MONSTER energ. Pipeline Punch blik"|""|""|""|"1.69"|"1.69"|""|""|""|""|""|""|"1.62 vanaf 24 st"|""|""|""|"3.38"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > MONSTER energ. Pipeline Punch blik"|"https://www.colruyt.be/nl/producten/7614"|""|"Energiedrank, Bevat taurine, Suiker/zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/64/20/asset-2446420.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"7614P"|""|""|""|""|""|""|""|""|""
"15449"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI Limonade Lemon Zero"|"BONI"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"BONI Limonade Lemon Zero"|""|""|"0.45"|"0.45"|""|""|""|""|""|""|"0.43 vanaf 27 st"|""|""|""|"0.9"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > BONI Limonade Lemon Zero"|"https://www.colruyt.be/nl/producten/15449"|""|"Bruisende limonade, Smaak: citroen, Met zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/71/39/asset-3857139.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"15449P"|""|""|""|""|""|""|""|""|""
"3335"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI energiedrank UP blik"|"BONI"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"BONI energiedrank UP blik"|""|""|""|"0.49"|"0.49"|""|""|""|""|""|""|"0.45 vanaf 24 st"|""|""|""|"1.96"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > BONI energiedrank UP blik"|"https://www.colruyt.be/nl/producten/3335"|""|"Energiedrank, Smaak: exotisch, Suiker/zoetstoffen, Vitamine B, E12"|""|""|""|""|"NEDERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/09/80/asset-2450980.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"3335P"|""|""|""|""|""|""|""|""|""
"13053"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Zero Sugar Pineapple-Grapefr."|"FANTA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"FANTA Zero Sugar Pineapple-Grapefr."|""|""|"0.89"|"0.89"|""|""|""|""|""|""|""|""|""|""|"2.73"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > FANTA Zero Sugar Pineapple-Grapefr."|"https://www.colruyt.be/nl/producten/13053"|""|"Smaak: ananas &, pompelmoes, Bruisend, Met zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/75/74/asset-3487574.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"13053P"|""|""|""|""|""|""|""|""|""
"21874"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"LIPTON Ice Tea Peach"|"LIPTON"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"LIPTON Ice Tea Peach"|""|""|"1.48"|"1.48"|""|""|""|""|""|""|"1.42 vanaf 48 st"|""|""|""|"2.96"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > LIPTON Ice Tea Peach"|"https://www.colruyt.be/nl/producten/21874"|""|"Ice tea, Perziksmaak, Non-sparkling, Ijs thee, Soft drink"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/53/42/asset-3205342.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"21874P"|""|""|""|""|""|""|""|""|""
"10857"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"OASIS Tropical"|"OASIS"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"OASIS Tropical"|""|""|""|"0.83"|"0.83"|""|""|""|""|""|""|""|""|""|""|"2.52"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > OASIS Tropical"|"https://www.colruyt.be/nl/producten/10857"|""|"Niet-bruisende, limonade"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/94/09/asset-3529409.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"10857P"|""|""|""|""|""|""|""|""|""
"19663"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"CAPRI-SUN Safari Fruits"|"CAPRI-SUN"|""|"10x20"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"CAPRI-SUN Safari Fruits"|""|""|""|"4.69"|"4.69"|""|""|""|""|""|""|""|""|""|""|"2.35"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > CAPRI-SUN Safari Fruits"|"https://www.colruyt.be/nl/producten/19663"|""|"Multivruchtendrank, Uit sapconcentraat, Met 12 % vruchten, Zonder pulp"|""|""|""|""|"DUITSLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/22/98/asset-3242298.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"10x20cl"|""|""|"True"|""|"19663P"|""|""|""|""|""|""|""|""|""
"14489"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"APPLETISER appelsap bruisend blik"|"APPLETISER"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"APPLETISER appelsap bruisend blik"|""|""|"1.17"|"1.17"|""|""|""|""|""|""|""|""|""|""|"4.68"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > APPLETISER appelsap bruisend blik"|"https://www.colruyt.be/nl/producten/14489"|""|"Sprankelend, appelsap, Uit sapconcentraat, Met 100 % vruchten, Zonder pulp"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/nl_be/96/79/asset-1549679.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"14489P"|""|""|""|""|""|""|""|""|""
"17535"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"AQUARIUS Daily Hyd.Lemon Zero Sugar"|"AQUARIUS"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Sportdrinks"|"AQUARIUS Daily Hyd.Lemon Zero Sugar"|""|""|""|"1.75"|"1.75"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"3.5"|""|""|"EUR"|"Dranken > Frisdrank > Sportdrinks > AQUARIUS Daily Hyd.Lemon Zero Sugar"|"https://www.colruyt.be/nl/producten/17535"|""|"Smaak: citroen, Met zoetstoffen"|""|""|""|""|"NEDERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/37/18/asset-3243718.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"17535P"|""|""|""|""|""|""|""|""|""
"5379"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI Iced Tea Lemon bruisend"|"BONI"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Bruisend Iced tea"|"BONI Iced Tea Lemon bruisend"|""|""|"0.53"|"0.53"|""|""|""|""|""|""|""|""|""|""|"1.07"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Bruisend Iced tea > BONI Iced Tea Lemon bruisend"|"https://www.colruyt.be/nl/producten/5379"|""|"Smaak: citroen, Bruisend"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/97/22/asset-4039722.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"5379P"|""|""|""|""|""|""|""|""|""
"1122"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"TÖNISSTEINER Ice-Break Fit citroen"|"TÖNISSTEINER"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"TÖNISSTEINER Ice-Break Fit citroen"|""|""|"1.20"|"1.20"|""|""|""|""|""|""|"1.1 vanaf 24 st"|""|""|""|"3.64"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > TÖNISSTEINER Ice-Break Fit citroen"|"https://www.colruyt.be/nl/producten/1122"|""|"Smaak: citroen, Bruisend, Met zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/91/93/asset-1549193.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"1122P"|""|""|""|""|""|""|""|""|""
"16808"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"PEPSI Zero Sugar Cola Lime"|"PEPSI"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Cola"|"Zero/Light"|"PEPSI Zero Sugar Cola Lime"|""|""|"0.83"|"0.83"|""|""|""|""|""|""|"0.799 vanaf 24 st"|""|""|""|"2.52"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Zero/Light > PEPSI Zero Sugar Cola Lime"|"https://www.colruyt.be/nl/producten/16808"|""|"Frisdrank, Cola, Smaak: limoen, Met zoetstoffen"|""|""|""|""|"NEDERLAND"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/72/59/asset-3417259.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"16808P"|""|""|""|""|""|""|""|""|""
