company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
Restockit~|~Scott~|~Scott~|~KCC47617~|~KCC47617~|~Scott Rapid-Dissolving Toilet Paper, Bath Tissue, Septic Safe, 1-Ply, White, 231 Sheets/Roll, 4/Rolls/Pack, 12 Packs/Carton (KCC47617)~|~Scott Rapid-Dissolving Toilet Paper is specially made for use in RVs, boats, buses and similar applications. Our rapid dissolving bath tissue breaks down four times faster than the leading brand. Scott Rapid-Dissolving toilet paper is Clog Clinic tested and approved to be septic-safe and sewer-safe. Plus, it's soft, absorbent and gentle on skin. When you're ready to hit the road, take the TP you can trust to help protect your plumbing Scott Rapid-Dissolving bath tissue.~|~51.31~|~~|~Case~|~48~|~054000476174~|~~|~Cleaning Supplies > Paper Products and Dispensers > Toilet Paper > Regular Roll Toilet Paper~|~https://www.restockit.com/products/scott-rapid-dissolving-toilet-paper-num-kcc47617~|~In stock~|~2026-04-20~|~~|~~|~229
Restockit~|~HP~|~HP~|~HEWC1860A~|~HEWC1860A~|~HP Designjet Bright White Inkjet Paper, 4.7 mil, 24" x 150 ft, White (HEWC1860A)~|~To ensure the quality of your output from start to finish, rely on HP printing material for Designjet printers. HP papers are engineered to work with HP Designjet print cartridges, ink systems, and HP Designjet printers to deliver sharper print quality and colors that stay true and vivid. The resulta total printing solution designed to fit your needs. Size: 24" x 150 ft; Paper Color(s): Bright White; Paper Weight: 4.7 mil; Rolls Per Unit: 1. Minimal amount of Pre-Consumer. Packaging is recyclable.~|~37.30~|~~|~Roll~|~1~|~848412012682~|~~|~Office Supplies > Copy and Printer Paper > Wide Format Printing Paper~|~https://www.restockit.com/products/hp-designjet-bright-white-inkjet-paper-num-hewc1860a~|~In stock~|~2026-04-20~|~~|~~|~1392
Restockit~|~GEN~|~GEN~|~GENULTRA9~|~GENULTRA9~|~GEN JRT Jumbo Bath Tissue, Septic Safe, 2-Ply, White, 3.3" x 500 ft, 12/Carton (GENULTRA9)~|~Keep your restrooms fully stocked with high-quality, value-priced GEN tissue. Smooth and absorbent, it perfectly meets the needs of high-traffic public restrooms. Extra-large, jumbo-roll design helps reduce run-outs, minimizing the need for restocking. Fits all JRT jumbo-roll-tissue dispensers.~|~30.07~|~~|~Case~|~12~|~749507980759~|~~|~Cleaning Supplies > Paper Products and Dispensers > Toilet Paper > Jumbo Roll Toilet Paper~|~https://www.restockit.com/products/gen-jrt-jumbo-bath-tissue-num-genultra9~|~In stock~|~2026-04-20~|~~|~~|~1268
Restockit~|~Smead~|~Smead~|~SMD64872~|~SMD64872~|~Smead Hanging Folder Frame, Letter Size, 23-27" Long, Steel, 2/Pack (SMD64872)~|~Easy assembly lets you convert existing file drawers into an efficient hanging file system. Scored side rails snap off easily to fit any drawer length 23" to 27". Scored for snap-off lengths in 1/2" increments. Heavy-gauge steel withstands heavy loads. Rails are finished with smooth edges.~|~15.57~|~~|~Pack~|~2~|~086486648721~|~~|~Office Supplies > Binders, File Folders and Accessories > Filing, Folders and Accessories > Hanging File Folders~|~https://www.restockit.com/products/smead-hanging-folder-frame-num-smd64872~|~Out of stock~|~2026-04-20~|~~|~~|~0
Restockit~|~Rubbermaid Commercial~|~Rubbermaid Commercial~|~RUB9T7500BK~|~RUB9T7500BK~|~Rubbermaid Commercial High-Security Healthcare Cleaning Cart, Metal, 4 Shelves, 1 Bin, 22" x 48.25" x 53.5", Black (RUB9T7500BK)~|~The Rubbermaid Commercial High Security Utility Cart is specially designed for cleaning healthcare facilities and more. These utility carts feature Lock 'N Go bucket attachments and locking cabinet doors on both sides of the service cart. Made from easy-to-clean, non-rusting aluminum and structural web plastic construction, it is designed for use with all Rubbermaid Commercial Microfiber Products. The utility cart includes a large 7-1/4 cubic foot locking cabinet area, rubber tool grips to hold handles upright, 4-inch quiet casters and 8-inch wheels, comfort grip handles, 2 removable 10 quart disinfecting caddies, a lobby dust pan/vacuum holder and 4 hooks to hold up to 4 safety signs. These utility carts are Joint Commission-compliant (JCAHO) to meet Environment of Care Standard 3.10.3 with locking doors and hood.~|~766.87~|~~|~Each~|~1~|~086876180602~|~~|~Cleaning Supplies > Cleaning Carts > Janitor Carts~|~https://www.restockit.com/products/rubbermaid-high-security-healthcare-cleaning-cart-num-rub9t7500bk~|~In stock~|~2026-04-20~|~~|~~|~45
Restockit~|~Astrobrights~|~Astrobrights~|~WAU21011~|~WAU21011~|~Astrobrights Color Paper, 24 lb, 8.5 x 11, Lift-Off Lemon, 500/Ream (WAU21011)~|~When you need to stand out with high-impact colors, Astrobrights Colored Paper is a brilliant choice. It's 20% thicker and more substantial than ordinary printer paper, so you can achieve great results for one- and two-sided documents. Plus, because the colored copy paper creates a vibrant background, you'll save money on pricey full-color ink printing. Astrobrights Colored Printing Paper lets you easily create vibrant fliers, brochures, school projects, signs, coupons, posters, and paper crafting projects. Brighter colors. Brighter ideas. This product was made from wood sourced from a certified managed forest.~|~16.43~|~~|~Ream~|~1~|~759598210116~|~~|~Office Supplies > Copy and Printer Paper > Color Paper~|~https://www.restockit.com/products/astrobrights-color-paper-num-wau21011~|~In stock~|~2026-04-20~|~~|~~|~1084
Restockit~|~Scott~|~Scott~|~KIM01510~|~KIM01510~|~Scott Essential C-Fold Towels for Business, Absorbency Pockets, 1-Ply, 10.13 x 13.15, White, 200/Pack, 12 Packs/Carton (KIM01510)~|~Looking for recycled paper towels that won't break the bank? These Scott paper towels are perfect for the office, school, public restrooms, and more. Scott's white C-fold paper towels are not only very absorbent, but they are also made of biodegradable recycled materials, which qualifies them to be one of our many eco-friendly green products. <br> <br>With 200 towels per pack and 12 packs per carton, our price is sure to help you keep your costs down and your customers happy! <br> <br>ReStockIt.com brings you plenty of choices for stocking your C-fold paper towel dispensers. Of course, if you are looking for new or replacement dispensers, we have those too! You can choose from a wide variety of C-fold paper towels. Scott paper towels, Bounty paper towels, paper towel dispensers and much, much more - all at the low prices that you expect from ReStockIt.com. <br> <br>Why would you pay more for great brand name paper towels when you don't have to? <br> <br>More than ever, hygiene plays a signif~|~69.66~|~~|~Case~|~2400~|~036000015102~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > C-Fold Paper Towels~|~https://www.restockit.com/products/scott-essential-c-fold-towels-for-business-num-kim01510~|~In stock~|~2026-04-20~|~~|~~|~3603
Restockit~|~Boardwalk~|~Boardwalk~|~BWK410CT~|~BWK410CT~|~Boardwalk Mild Cleansing Pink Lotion Soap, Cherry Scent, Liquid, 1 gal Bottle, 4/Carton (BWK410CT)~|~Cherry scented lotion soap effectively removes tough grease, dirt, grime, ink, oil, and carbon from hands and skin. The lotion-infused formula gets skin clean, while leaving it soft and smooth. The powerful yet gentle formula provides excellent cleaning without drying out skin or causing irritation. Contains no abrasives, caustics, or solvents. Gentle enough for bath, shower, and shampoo use. Works in all hand dispensers, which are sold separately.~|~37.57~|~~|~Case~|~4~|~749507089056~|~~|~Cleaning Supplies > Soaps and Dispensers > Soaps > Bottled Soap~|~https://www.restockit.com/products/boardwalk-mild-cleansing-pink-lotion-soap-num-bwk410ct~|~In stock~|~2026-04-20~|~~|~~|~299
Restockit~|~Hammermill~|~Hammermill~|~HAM105007~|~HAM105007~|~Hammermill Copy Plus Print Paper, 92 Bright, 20 lb, 8.5 x 11, White, 500 Sheets/Ream, 10 Reams/Carton (HAM105007)~|~Copy Plus printer paper is an economical paper designed for everyday use at offices large and small. Offering dependable performance on all office machines, you'll want to have plenty of this dependable paper on hand for everyday, general office use. It works well in high-speed copiers, dry toner plain-paper copiers and fax machines. ColorLok for bolder blacks, brighter colors and faster drying. Backed by the 99.99% Jam-Free Guarantee. Acid-free material prevents yellowing over time to ensure a long-lasting appearance. This product was made from wood sourced from a certified managed forest.~|~88.39~|~~|~Ream~|~10~|~010199005007~|~~|~Office Supplies > Copy and Printer Paper > Copy and Multi Purpose Paper~|~https://www.restockit.com/products/hammermill-copy-plus-print-paper-num-ham105007~|~In stock~|~2026-04-20~|~~|~~|~3013
Restockit~|~Boardwalk~|~Boardwalk~|~BWKWHT4HCUP~|~BWKWHT4HCUP~|~Boardwalk Paper Hot Cups, 4 oz, White, 50 Cups/Sleeve, 20 Sleeves/Carton (BWKWHT4HCUP)~|~Warm up with a toasty beverage in a convenient, disposable paper cup. These low-cost cups are poly-lined to help resist heat and prevent leaks. Thick rim is great for gripping and sipping. They are perfect for serving coffee, tea, and other hot beverages on the go. Compatible with Boardwalk Hot Cup Lids for an even more secure and portable beverage.~|~28.23~|~~|~Case~|~1000~|~749507978466~|~~|~Food and Breakroom Supplies > Cups, Plates, Bowls, Utensils and Napkins > Paper Cups~|~https://www.restockit.com/products/boardwalk-paper-hot-cups-num-bwkwht4hcup~|~In stock~|~2026-04-20~|~~|~~|~1578
Restockit~|~Crayola~|~Crayola~|~CYO523008~|~CYO523008~|~Crayola Classic Color Crayons, Peggable Retail Pack, Peggable Retail Pack, 8 Colors (CYO523008)~|~The classic kids' art tool with the colors that several generations have grown up with. Robust, true-hue assortment gives you your choice of vibrant primary, secondary and intermediate colors; and each crayon's wrapper is doubled to ensure that the labeling stays where it belongs while providing the crayon, itself, with extra strength and snap resistance. Non-washable.~|~1.49~|~~|~Box~|~8~|~071662000080~|~~|~Office Supplies > School Supplies > Arts and Crafts Materials > Art Pencils, Pens and Crayons~|~https://www.restockit.com/products/crayola-classic-color-crayons-num-cyo523008~|~In stock~|~2026-04-20~|~~|~~|~10343
Restockit~|~Cascades PRO~|~Cascades PRO~|~CSDH115~|~CSDH115~|~Cascades PRO Select Folded Paper Towels, Single-Fold, Natural, 9 x 9.45, 250/Pack, 16/Carton (CSDH115)~|~Absorbent hand towels help keep hands dry. One-at-a-time dispensing minimizes waste. Economical towels are great for use in restrooms, breakrooms and cafeterias.~|~31.38~|~~|~Case~|~16~|~067220651153~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Singlefold Paper Towels~|~https://www.restockit.com/products/cascades-select-folded-paper-towels-num-csdh115~|~In stock~|~2026-04-20~|~~|~~|~732
Restockit~|~Alera~|~Alera~|~ALESW653618BA~|~ALESW653618BA~|~Alera 5-Shelf Wire Shelving Kit with Casters and Shelf Liners, 36w x 18d x 72h, Black Anthracite (ALESW653618BA)~|~Ideal storage solution for commercial use. Snap-together design assembles in minutes. Strong welded wire construction provides exceptional strength and stability. Open design allows air circulation and reduces dust build-up. Includes five shelves, posts, shelf clips, shelf liners, casters, hooks and leveling glides (if used without casters). Up to 600 lbs per shelf (evenly distributed) when used without casters. Casters (two locking) provide mobility and can be omitted to increase weight capacity of unit.~|~167.11~|~~|~Each~|~1~|~042167550028~|~~|~Office Furniture > Office Shelving > Floor Shelves~|~https://www.restockit.com/products/alera-5-shelf-wire-shelving-kit-with-casters-and-shelf-liners-num-alesw653618ba~|~In stock~|~2026-04-20~|~~|~~|~193
Restockit~|~Pendaflex~|~Pendaflex~|~ESS95545~|~ESS95545~|~Pendaflex Heavy-Duty End Tab File Pockets, 3.5" Expansion, Legal Size, Red Fiber, 10/Box (ESS95545)~|~The room you need for growing projects with the easy access of a drop front. Extra heavy-duty, acid-free 17 pt. red fiber stock and rip-proof tape reinforced gussets meet the demands of a hectic office. Scored sides. Straight tabs.~|~68.08~|~~|~Pack~|~10~|~078787955455~|~~|~Office Supplies > Binders, File Folders and Accessories > Filing, Folders and Accessories > File Jackets~|~https://www.restockit.com/products/pendaflex-heavy-duty-end-tab-file-pockets-num-ess95545~|~Only 19 left. Order soon!~|~2026-04-20~|~~|~~|~19
Restockit~|~Boardwalk~|~Boardwalk~|~BWK71160~|~BWK71160~|~Boardwalk Street Broom Head, 6.25" Brown Palmyra Fiber Bristles, 16" Brush (BWK71160)~|~Long, coarse bristled brush head effectively pushes litter and debris with ease to clean more efficiently. Built with one tapered and one threaded handle hole that enable front-to-back orientation changes for more even wear. For use with threaded 1.13-inch diameter handles, which are sold separately. 16 wide hardwood block brush for maximum coverage and durability.Ideal for hard, floor surfaces, indoors or outdoors.~|~14.28~|~~|~Each~|~1~|~749507984702~|~~|~Cleaning Supplies > Floor Cleaning Supplies > Brooms and Dust Pans > Warehouse Brooms~|~https://www.restockit.com/products/boardwalk-street-broom-head-num-bwk71160~|~In stock~|~2026-04-20~|~~|~~|~85
Restockit~|~Kleenex~|~Kleenex~|~KIM50606~|~KIM50606~|~Kleenex Hard Roll Paper Towels with Premium Absorbency Pockets, 1-Ply, 8" x 600 ft, 1.75" Core, White, 6 Rolls/Carton (KIM50606)~|~Kleenex (formerly Scott Plus) provides reliable balance of efficiency, performance and value. Drying is one of the most important steps in the hand washing process, and how you dry matters. Forced air dryers and hot air dryers can take two or even three times as long to use as a paper towel, and studies show that, while the overall cost per use is comparable, the likelihood of spreading germs is greatly reduced with the use of absorbent, single-use drying towels, such as white Kleenex Hard Roll Paper Towels. Germ counts are significantly lower following the use of a touch-free paper towel dispenser (like the compatible Sanitouch Hard Roll Paper Towel Dispenser)as much as a 200% decrease when compared with using either jet or hot air dryers. Rather than blowing germs into the air during use, the paper towels are thrown neatly away. These paper towel rolls offer terrific hand drying performance, so your guests will waste less. A healthy workplace is a happy workplace, and providing h~|~83.40~|~~|~Case~|~6~|~036000506068~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Hardwound Paper Towels~|~https://www.restockit.com/products/kleenex-hard-roll-paper-towels-with-premium-absorbency-pockets-num-kim50606~|~In stock~|~2026-04-20~|~~|~~|~2987
Restockit~|~HP~|~HP~|~HEWC1861A~|~HEWC1861A~|~HP Designjet Bright White Inkjet Bond Paper, 24 lb., 36" x 150' Roll (HEWC1861A)~|~Designjet Large Format Paper for Ink Jet PrintersTo ensure the quality of your output from start to finish, rely on HP printing material for Designjet printers. HP's specially coated papers are engineered to work with HP Designjet print cartridges, ink sy~|~62.16~|~~|~Roll~|~1~|~848412012705~|~~|~Office Supplies > Copy and Printer Paper > Wide Format Printing Paper~|~https://www.restockit.com/products/hp-designjet-bright-white-inkjet-bond-paper-num-hewc1861a~|~In stock~|~2026-04-20~|~~|~~|~806
Restockit~|~Simple Green~|~Simple Green~|~SPG13006~|~SPG13006~|~Simple Green Industrial Cleaner and Degreaser, Concentrated, 5 gal, Pail (SPG13006)~|~A powerful all-purpose cleaner and degreaser that provides a safer alternative to toxic cleaners, bleaches and solvents. The trusted formula is nontoxic, non-abrasive and non-corrosive, and is recognized by the U.S. EPA's Safer Choice Program. Safe for all washable surfaces, Simple Green can be used to remove heavy dirt, grease, food residue and stains from any washable surface including countertops, sinks, tile, carpet, flooring, upholstery and more. The cost-effective concentrate can be used manually or in cleaning equipment such as such as floor scrubbers, dip tanks, carpet extractors, pressure washers, parts washers, steam extractors and foamers. It easily cut through tough grease, oils, cutting fluids, built-up grime and residue on equipment, engines, machinery, vehicles and manufactured parts making it ideal for a wide range of industries including janitorial, manufacturing, MRO, food processing, mining, automotive, transportation and engineering.~|~84.69~|~~|~Each~|~1~|~043318000010~|~~|~Cleaning Supplies > Cleaning Chemicals > Degreasing Cleaners~|~https://www.restockit.com/products/simple-green-industrial-cleaner-and-degreaser-num-spg13006~|~In stock~|~2026-04-20~|~~|~~|~443
Restockit~|~Rubbermaid Commercial~|~Rubbermaid Commercial~|~RCP9W22GRA~|~RCP9W22GRA~|~Rubbermaid Commercial Brute Rollout Heavy-Duty Waste Container, Square, Polyethylene, 95gal, Gray (RCP9W22GRA)~|~The Rubbermaid Commercial BRUTE Recycler Rollout Trash Can with Hinged Lid is the industry leader in waste and material handling applications. These seamless rectangular recycle bins are constructed of durable polyethylene with a hinged lid, integrated handle, inset wheels and are imprinted with the universal recycling symbol for increased waste management compliance. Heavy-duty polyethylene weighs less than aluminum or steel and resists cracking. The hinged lid open fully and locks against the recycling bins. A molded-in axle retainer adds strength while inset wheels make the recycle bin maneuverable and help prevent damage to walls and doorways. A molded-in catch bar makes the recycle bins compatible with automated and semi-automated lift systems for curbside garbage and recycling collection. This recycle bin contains an ultraviolet (UV) stabilizer to help prevent fading and discoloring. Waste Receptacle Type: Outdoor All-Purpose Waste Bin; Material(s): Polyethylene; Application: Out~|~341.93~|~~|~Each~|~1~|~086876169058~|~~|~Cleaning Supplies > Can Liners and Trash Cans > Trash Cans > Wheeled Trash Cans~|~https://www.restockit.com/products/rubbermaid-brute-rollout-heavy-duty-waste-container-num-rcp9w22gra~|~Only 33 left. Order soon!~|~2026-04-20~|~~|~~|~33
Restockit~|~Astrobrights~|~Astrobrights~|~WAU21031~|~WAU21031~|~Astrobrights Color Paper, 24 lb, 8.5 x 11, Pulsar Pink, 500/Ream (WAU21031)~|~When you need to stand out with high-impact colors, Astrobrights Colored Paper is a brilliant choice. It's 20% thicker and more substantial than ordinary printer paper, so you can achieve great results for one- and two-sided documents. Plus, because the colored copy paper creates a vibrant background, you'll save money on pricey full-color ink printing. Astrobrights Colored Printing Paper lets you easily create vibrant fliers, brochures, school projects, signs, coupons, posters, and paper crafting projects. Brighter colors. Brighter ideas. This product was made from wood sourced from a certified managed forest.~|~15.92~|~~|~Ream~|~1~|~759598210314~|~~|~Office Supplies > Copy and Printer Paper > Color Paper~|~https://www.restockit.com/products/astrobrights-color-paper-num-wau21031~|~In stock~|~2026-04-20~|~~|~~|~1755
Restockit~|~Kleenex~|~Kleenex~|~KCC01701~|~KCC01701~|~Kleenex Hand Towels, POP-UP Box, Cloth, 1-Ply, 9 x 10.5, Unscented, White, 120/Box, 18 Boxes/Carton (KCC01701)~|~Say goodbye to soggy, messy stacks of paper hand towels. Now you've got a more convenient, hygienic countertop towel solution: Kleenex Hand Towels in a Pop-Up Box. Theyre a great solution for offices, lodging, or any facility that prefers convenient countertop dispensing. Box design may vary.~|~106.20~|~~|~Case~|~18~|~036000017014~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Singlefold Paper Towels~|~https://www.restockit.com/products/kleenex-hand-towels-num-kcc01701~|~In stock~|~2026-04-20~|~~|~~|~482
Restockit~|~Boardwalk~|~Boardwalk~|~BWK440CT~|~BWK440CT~|~Boardwalk Foaming Hand Soap, Herbal Mint Scent, 1 gal Bottle, 4/Carton (BWK440CT)~|~Foaming hand soap creates a rich, thick lather that cleans thoroughly and rinses freely. The gentle soap effectively removes a wide variety of soils, greases, and stains. Herbal mint scented formula leaves hands smelling clean and refreshed. The mild soap formula removes stains and is gentle on skin. Great for offices, schools, restaurants, institutions, and public restrooms. Dispenser sold separately.~|~53.92~|~~|~Case~|~4~|~749507980858~|~~|~Cleaning Supplies > Soaps and Dispensers > Soaps > Bottled Soap~|~https://www.restockit.com/products/boardwalk-foaming-hand-soap-num-bwk440ct~|~In stock~|~2026-04-20~|~~|~~|~72
Restockit~|~Boardwalk~|~Boardwalk~|~BWKWHT8HCUP~|~BWKWHT8HCUP~|~Boardwalk Paper Hot Cups, 8 oz, White, 50 Cups/Sleeve, 20 Sleeves/Carton (BWKWHT8HCUP)~|~Warm up with a toasty beverage in a convenient, disposable paper cup. These low-cost cups are poly-lined to help resist heat and prevent leaks. Thick rim is great for gripping and sipping. They are perfect for serving coffee, tea, and other hot beverages on the go. Compatible with Boardwalk Hot Cup Lids for an even more secure and portable beverage.~|~53.23~|~~|~Case~|~1000~|~749507978459~|~~|~Food and Breakroom Supplies > Cups, Plates, Bowls, Utensils and Napkins > Paper Cups~|~https://www.restockit.com/products/boardwalk-paper-hot-cups-num-bwkwht8hcup~|~In stock~|~2026-04-20~|~~|~~|~1451
Restockit~|~Swiffer~|~Swiffer~|~PAG08443~|~PAG08443~|~Swiffer WetJet System Refill Cloths, 14" x 3", White, 24 Per Box (PAG08443)~|~Super-absorbent pad traps and locks away dirt in its core, cleaning and absorbing messes. When youre done, just remove the pad and throw it, and all that dirt, away forever. For use with WetJet mops and cleaning solution.~|~20.31~|~~|~Each~|~1~|~037000084433~|~~|~Cleaning Supplies > Floor Cleaning Supplies > Mops and Mop Buckets > Wet Mops~|~https://www.restockit.com/products/swiffer-wetjet-system-refill-cloths-num-pag08443~|~In stock~|~2026-04-20~|~~|~~|~17999
Restockit~|~Durable~|~Durable~|~DBL220307BX~|~DBL220307BX~|~Durable Vinyl DuraClip Report Cover, Letter, Holds 30 Pages, Clear/Dark Blue, 25/Box (DBL220307BX)~|~Punchless report cover made of sturdy vinyl with clear front to show-off and protect contents. Clip with strong memory holds material in place. Match report cover to corporate color scheme for a lasting impression.~|~71.16~|~~|~Box~|~25~|~616528220419~|~~|~Office Supplies > Binders, File Folders and Accessories > Binders and Binding Supplies > Portfolio and Report Covers~|~https://www.restockit.com/products/durable-vinyl-duraclip-report-cover-num-dbl220307bx~|~Out of stock~|~2026-04-20~|~~|~~|~0
Restockit~|~Boardwalk~|~Boardwalk~|~BWK914FD~|~BWK914FD~|~Boardwalk Retractable Feather Duster, 9" to 14" Handle (BWK914FD)~|~Economical ostrich chick feather duster. The real feathers attract and hold dust until shaken. Black retractable handle extends from 9 to 14". Feathers fully retract into handle for easy storage and transport. Smooth finish, black handle resists dust and includes a hang-up or lanyard hole for convenient storage. Comfortable and lightweight design for the ultimate portability. Great for dusting on a variety of surfaces without harsh chemicals or causing scratches to the surface. Flexible design is easily maneuvered around objects.~|~9.26~|~~|~Each~|~1~|~749507983798~|~~|~Cleaning Supplies > Cleaning Tools > Dusters~|~https://www.restockit.com/products/boardwalk-retractable-feather-duster-num-bwk914fd~|~In stock~|~2026-04-20~|~~|~~|~124
Restockit~|~Dixie~|~Dixie~|~DXEDBP09WCT~|~DXEDBP09WCT~|~Dixie Basic Paper Dinnerware, Plates, White, 8.5" Diameter, 125/Pack, 4/Carton (DXEDBP09WCT)~|~Sturdy paper dinnerware provides a smart alternative to polystyrene foam--perfect for lightweight meals. Strong, cut-resistant, and microwaveable dinnerware provides a reliable option for when you don't feel like dealing with the mess of ceramic plates. Stackable dinnerware helps reduce storage space and makes transportation easy.~|~55.00~|~~|~Case~|~500~|~078731959775~|~~|~Food and Breakroom Supplies > Cups, Plates, Bowls, Utensils and Napkins > Paper Plates~|~https://www.restockit.com/products/dixie-basic-paper-dinnerware-num-dxedbp09wct~|~In stock~|~2026-04-20~|~~|~~|~1483
Restockit~|~WypAll~|~WypAll~|~KCC54015~|~KCC54015~|~WypAll General Clean X60 Cloths, 12.5 x 16.8, White, 236/Carton (KCC54015)~|~WypAll General Clean X60 Cloths absorb more water than rags. They bring the absorbing power of HydroKnit technology (for superior absorbency) to a lighter-weight cloth. Designed to outperform laundered rags, the clothes help raise the standard for general-purpose cloths at a terrific value. They don't use adhesives or binders, so they'll leave no residue behind and they're reinforced for strength when wet or dry. These cleaning cloths are so sturdy that they can often be used more than once (once you've used them a few times, they're disposable). They're designed to reduce waste so you spend less.~|~39.30~|~~|~Case~|~252~|~036000540154~|~~|~Cleaning Supplies > Wipers~|~https://www.restockit.com/products/wypall-general-clean-x60-cloths-num-kcc54015~|~In stock~|~2026-04-20~|~~|~~|~2874
Restockit~|~Alera~|~Alera~|~ALEVA613622WA~|~ALEVA613622WA~|~Alera Valencia Series Storage Cabinet, 34 1/8w x 22 7/8d x 29 1/2h, Modern Walnut (ALEVA613622WA)~|~Top is constructed to resist dents, scratches and water. Commercial-grade worksurface and side panels. Durable 3mm edge banding prevents damage against bumps and dings. Removable top when installed under work surface. Finish has a charcoal accent line under work surface. Two fold-away safety keys (included) for a smaller profile.~|~228.33~|~~|~Each~|~1~|~042167305925~|~~|~Office Furniture > Lockers and Storage Cabinets > Storage Cabinets > Wood Storage Cabinets~|~https://www.restockit.com/products/alera-valencia-series-storage-cabinet-num-aleva613622wa~|~Only 32 left. Order soon!~|~2026-04-20~|~~|~~|~32
Restockit~|~HON~|~HON~|~HON694LL~|~HON694LL~|~HON 600 Series Four-Drawer Lateral File, 42w x 18d x 52.5h, Putty (HON694LL)~|~Counterweight included, where applicable, to meet ANSI/BIFMA stability requirements. Lock secures both sides of drawer. Heavy-duty, three-part, telescoping, steel ball bearing suspension for smooth drawer operation. Mechanical interlock allows only one drawer to be open at a time to inhibit tipping. Four adjustable leveling glides help compensate for uneven flooring. Drawers include side-to-side hangrails for letter or legal size filing. Bright, anodized aluminum recessed drawer pulls, magnetic label holder. HON "One Key" interchangeable core removable locks.~|~1774.26~|~~|~Each~|~1~|~089192063703~|~~|~Office Furniture > File Cabinets and File Carts > Lateral File Cabinets > Metal Lateral File Cabinets~|~https://www.restockit.com/products/hon-600-series-four-drawer-lateral-file-num-hon694ll~|~Only 18 left. Order soon!~|~2026-04-20~|~~|~~|~18
Restockit~|~GOJO~|~GOJO~|~GOJ1916-02~|~GOJ1916-02~|~GOJO Pomeberry Foam Handwash Refill, Pomegranate, 1200 mL Refill, 2/Carton (GOJ1916-02)~|~Show you care about the well-being of people in your facility with GOJO Pomeberry Foam Handwash Refills for the LTX-12 Touch-Free Dispenser. This spa-inspired, pomegranate scented foam hand soap helps wash away dirt and germs while being gentle on skin. Enriched with a moisturizer, natural extract and skin conditioner the rich self-lathering foam makes hand washing quick and pleasing. The refreshing formulation is free of antibacterials, triclosan, parabens and phthalates that can irritate skin. GOJO foam soap rinses cleaner than liquid soap without leaving drips and messes in the sink, reducing the time to clean sink areas and helping to keep drains clear. The GOJO Pomeberry Foam Handwash refill works with the LTX-12 Touch-Free Dispenser to provide guest preferred foam hand soap while reducing restroom maintenance. With millions of units installed, across billions of uses, LTX dispensers are durable and reliable. Each 1200 mL refill holds up to 1,330 uses of foam hand soap. The high c~|~87.10~|~~|~Case~|~2~|~073852026603~|~~|~Cleaning Supplies > Soaps and Dispensers > Soaps > Soap Dispenser Refills~|~https://www.restockit.com/products/gojo-pomeberry-foam-handwash-refill-num-goj1916-02~|~In stock~|~2026-04-20~|~~|~~|~745
Restockit~|~Simple Green~|~Simple Green~|~13008GREEN~|~13008GREEN~|~Simple Green Industrial Cleaner and Degreaser, Concentrated, 55 gal Drum (13008GREEN)~|~A powerful all-purpose cleaner and degreaser that provides a safer alternative to toxic cleaners, bleaches and solvents. The trusted formula is nontoxic, non-abrasive and non-corrosive, and is recognized by the U.S. EPA's Safer Choice Program. Safe for all washable surfaces, Simple Green can be used to remove heavy dirt, grease, food residue and stains from any washable surface including countertops, sinks, tile, carpet, flooring, upholstery and more. The cost-effective concentrate can be used manually or in cleaning equipment such as such as floor scrubbers, dip tanks, carpet extractors, pressure washers, parts washers, steam extractors and foamers. It easily cut through tough grease, oils, cutting fluids, built-up grime and residue on equipment, engines, machinery, vehicles and manufactured parts making it ideal for a wide range of industries including janitorial, manufacturing, MRO, food processing, mining, automotive, transportation and engineering.~|~717.75~|~~|~Each~|~1~|~043318000027~|~~|~Cleaning Supplies > Cleaning Chemicals > Degreasing Cleaners~|~https://www.restockit.com/products/simple-green-industrial-cleaner-and-degreaser-num-13008green~|~In stock~|~2026-04-20~|~~|~~|~134
Restockit~|~Rubbermaid Commercial~|~Rubbermaid Commercial~|~RCP9W27GY~|~RCP9W27GY~|~Rubbermaid Commercial Brute Big Wheel Container, Square, Plastic, 50 gal, Gray (RCP9W27GY)~|~Your refuse collecting will really be rolling when you use this mobile unit. Built-in 8" rubber wheels and full-width molded-in handle allow easy tilt and mobility and make it easy to go from one location to the next. Attached handle folds out of the way when opened, but doesn`t get lost.~|~157.77~|~~|~Each~|~1~|~086876175387~|~~|~Cleaning Supplies > Can Liners and Trash Cans > Trash Cans > Wheeled Trash Cans~|~https://www.restockit.com/products/rubbermaid-brute-big-wheel-container-num-rcp9w27gy~|~In stock~|~2026-04-20~|~~|~~|~1102
