"unique_id"|"competitor_name"|"store_name"|"store_addressline1"|"store_addressline2"|"store_suburb"|"store_state"|"store_postcode"|"store_addressid"|"extraction_date"|"product_name"|"brand"|"brand_type"|"grammage_quantity"|"grammage_unit"|"drained_weight"|"producthierarchy_level1"|"producthierarchy_level2"|"producthierarchy_level3"|"producthierarchy_level4"|"producthierarchy_level5"|"producthierarchy_level6"|"producthierarchy_level7"|"regular_price"|"selling_price"|"price_was"|"promotion_price"|"promotion_valid_from"|"promotion_valid_upto"|"promotion_type"|"percentage_discount"|"promotion_description"|"package_sizeof_sellingprice"|"per_unit_sizedescription"|"price_valid_from"|"price_per_unit"|"multi_buy_item_count"|"multi_buy_items_price_total"|"currency"|"breadcrumb"|"pdp_url"|"variants"|"product_description"|"instructions"|"storage_instructions"|"preparationinstructions"|"instructionforuse"|"country_of_origin"|"allergens"|"age_of_the_product"|"age_recommendations"|"flavour"|"nutritions"|"nutritional_information"|"vitamins"|"labelling"|"grade"|"region"|"packaging"|"receipies"|"processed_food"|"barcode"|"frozen"|"chilled"|"organictype"|"cooking_part"|"handmade"|"max_heating_temperature"|"special_information"|"label_information"|"dimensions"|"special_nutrition_purpose"|"feeding_recommendation"|"warranty"|"color"|"model_number"|"material"|"usp"|"dosage_recommendation"|"tasting_note"|"food_preservation"|"size"|"rating"|"review"|"file_name_1"|"image_url_1"|"file_name_2"|"image_url_2"|"file_name_3"|"image_url_3"|"file_name_4"|"image_url_4"|"file_name_5"|"image_url_5"|"file_name_6"|"image_url_6"|"competitor_product_key"|"fit_guide"|"occasion"|"material_composition"|"style"|"care_instructions"|"heel_type"|"heel_height"|"upc"|"features"|"dietary_lifestyle"|"manufacturer_address"|"importer_address"|"distributor_address"|"vinification_details"|"recycling_information"|"return_address"|"alchol_by_volume"|"beer_deg"|"netcontent"|"netweight"|"site_shown_uom"|"ingredients"|"random_weight_flag"|"instock"|"promo_limit"|"product_unique_key"|"multibuy_items_pricesingle"|"perfect_match"|"servings_per_pack"|"warning"|"suitable_for"|"standard_drinks"|"environmental"|"grape_variety"|"retail_limit"
"323-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade citron"|"RIVER"|""|"1.5"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE CITRON"|""|"0.65"|"0.65"|""|""|""|""|""|""|""|""|""|""|"0.43"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE CITRON"|"https://www.aldi.be/nl/p/artikel-323-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"limonade met vruchtenextracten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/323/1/0/_jcr_content/assets/imported-images/BILD_INTERNET13/0323_river_limonade_citron_24-3.png/_jcr_content/renditions/opt.1250w.png.res/1728689830570/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.5 l"|""|""|""|""|"323-1-0P"|""|""|""|""|""|""|""|""|""
"273-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade orange"|"RIVER"|""|"1.5"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE ORANGE"|""|"0.66"|"0.66"|""|""|""|""|""|""|""|""|""|""|"0.44"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE ORANGE"|"https://www.aldi.be/nl/p/artikel-273-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"sinaasappellimonade met 6 % sap"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/273/1/0/_jcr_content/assets/imported-images/BILD_INTERNET12/0273_limonade_orange_24-1.png/_jcr_content/renditions/opt.1250w.png.res/1772239057905/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.5 l"|""|""|""|""|"273-1-0P"|""|""|""|""|""|""|""|""|""
"2205-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade orange, 12 st."|"RIVER"|""|"12 x 15"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE ORANGE, 12 ST."|""|"3.99"|"3.99"|""|""|""|""|""|""|""|""|""|""|"2.22"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE ORANGE, 12 ST."|"https://www.aldi.be/nl/p/artikel-2205-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"in handige blikjes van 15 cl"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/2205/1/0/_jcr_content/assets/imported-images/BILD_INTERNET13/2205_river_orange_23-1.png/_jcr_content/renditions/opt.1250w.png.res/1700786199537/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/2205/1/0/_jcr_content/assets/imported-images/BILD_INTERNET12/2205_river_orange_23-2.png/_jcr_content/renditions/opt.1250w.png.res/1700786197458/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"12 x 15 cl"|""|""|""|""|"2205-1-0P"|""|""|""|""|""|""|""|""|""
"3625-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade orange, 8 st."|"RIVER"|""|"8 x 25"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE ORANGE, 8 ST."|""|"2.99"|"2.99"|""|""|""|""|""|""|""|""|""|""|"1.50"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE ORANGE, 8 ST."|"https://www.aldi.be/nl/p/artikel-3625-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"sinaasappellimonade met 6 % sap"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3625/1/0/_jcr_content/assets/imported-images/BILD_INTERNET12/3625_river_orange_23-1.png/_jcr_content/renditions/opt.1250w.png.res/1700786193670/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3625/1/0/_jcr_content/assets/imported-images/BILD_INTERNET8/3625_river_orange_23-2.png/_jcr_content/renditions/opt.1250w.png.res/1700786187139/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"8 x 25 cl"|""|""|""|""|"3625-1-0P"|""|""|""|""|""|""|""|""|""
"3008187-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Limonade Orange, 9 st."|"RIVER"|""|"9 x 50"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"LIMONADE ORANGE, 9 ST."|""|"3.29"|"3.29"|""|""|""|""|""|""|""|""|""|""|"0.73"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > LIMONADE ORANGE, 9 ST."|"https://www.aldi.be/nl/p/artikel-3008187-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"sinaasappellimonade met 6 % sap"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3008187/1/0/_jcr_content/assets/imported-images/BILD_INTERNET4/3008187_river_orange_9x50cl_24-1b.png/_jcr_content/renditions/opt.1250w.png.res/1721432299169/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3008187/1/0/_jcr_content/assets/imported-images/BILD_INTERNET5/3008187_river_orange_9x50cl_24-2b.png/_jcr_content/renditions/opt.1250w.png.res/1721432295248/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"9 x 50 cl"|""|""|""|""|"3008187-1-0P"|""|""|""|""|""|""|""|""|""
"2642-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Muntsiroop"|"RIVER"|""|"75"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"MUNTSIROOP"|""|"2.85"|"2.85"|""|""|""|""|""|""|""|""|""|""|"3.80"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > MUNTSIROOP"|"https://www.aldi.be/nl/p/artikel-2642-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"geconcentreerde muntsiroop om aan te lengen"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/tijdelijk_assortiment/2642/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/2642_muntsiroop_26-1.png/_jcr_content/renditions/opt.1250w.png.res/1773448623165/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"75 cl"|""|""|""|""|"2642-1-0P"|""|""|""|""|""|""|""|""|""
"3011586-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Orange zero, 8 st."|"RIVER"|""|"8 x 25"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"ORANGE ZERO, 8 ST."|""|"2.99"|"2.99"|""|""|""|""|""|""|""|""|""|""|"1.50"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > ORANGE ZERO, 8 ST."|"https://www.aldi.be/nl/p/artikel-3011586-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"limonade, blikje van 25 cl"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011586/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/3011586_river_orange_zero_sugar_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1756337785595/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011586/1/0/_jcr_content/assets/imported-images/BILD_INTERNET2/3011586_river_orange_zero_sugar_25-2.png/_jcr_content/renditions/opt.1250w.png.res/1756337779919/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"8 x 25 cl"|""|""|""|""|"3011586-1-0P"|""|""|""|""|""|""|""|""|""
"3007167-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Pepsi zero sugar"|"PEPSI"|""|"1.5"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"PEPSI ZERO SUGAR"|""|"2.25"|"2.25"|""|""|""|""|""|""|""|""|""|""|"1.50"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > PEPSI ZERO SUGAR"|"https://www.aldi.be/nl/p/artikel-3007167-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"bruisende frisdrank met plantenextracten, zonder suiker"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3007167/1/0/_jcr_content/assets/imported-images/BILD_INTERNET2/3007167_pepsi_zero_sugar_24-2.png/_jcr_content/renditions/opt.1250w.png.res/1732198930387/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3007167/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/3007167_pepsi_zero_sugar_24-1.png/_jcr_content/renditions/opt.1250w.png.res/1732754194998/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.5 l"|""|""|""|""|"3007167-1-0P"|""|""|""|""|""|""|""|""|""
"3004448-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Pepsi zero sugar, 6 st."|"PEPSI"|""|"6 x 33"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"PEPSI ZERO SUGAR, 6 ST."|""|"2.79"|"2.79"|""|""|""|""|""|""|""|""|""|""|"1.41"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > PEPSI ZERO SUGAR, 6 ST."|"https://www.aldi.be/nl/p/artikel-3004448-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"bruisende frisdrank met plantenextracten, zonder suiker, met de originele Pepsi-smaak"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3004448/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/3004448_pepsi_zero_sugar_6x33cl_24-1.png/_jcr_content/renditions/opt.1250w.png.res/1732198998761/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3004448/1/0/_jcr_content/assets/imported-images/BILD_INTERNET2/3004448_pepsi_zero_sugar_6x33cl_24-2.png/_jcr_content/renditions/opt.1250w.png.res/1732198993198/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"6 x 33 cl"|""|""|""|""|"3004448-1-0P"|""|""|""|""|""|""|""|""|""
"3011774-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Premium tonic, 6 st."|"RIVER"|""|"6 x 33"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"PREMIUM TONIC, 6 ST."|""|"3.29"|"2.99"|"3.29"|""|""|""|""|""|""|""|""|""|"1.51"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > PREMIUM TONIC, 6 ST."|"https://www.aldi.be/nl/p/artikel-3011774-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"bruisende frisdrank met plantenextracten en natuurlijke aroma's"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011774/1/0/_jcr_content/assets/imported-images/BILD_INTERNET15/3011774_premium_tonic_kanjer_nb-gg-prim_25-2a.png/_jcr_content/renditions/opt.1250w.png.res/1754523390720/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011774/1/0/_jcr_content/assets/imported-images/BILD_INTERNET10/3011774_river_tonic_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1753832209872/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011774/1/0/_jcr_content/assets/imported-images/BILD_INTERNET7/3011774_river_tonic_25-2.png/_jcr_content/renditions/opt.1250w.png.res/1753832197326/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"6 x 33 cl"|""|""|""|""|"3011774-1-0P"|""|""|""|""|""|""|""|""|""
"3011776-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"River bitter lemon, 6 st."|"RIVER"|""|"6 x 33"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"RIVER BITTER LEMON, 6 ST."|""|"3.29"|"3.29"|""|""|""|""|""|""|""|""|""|""|"1.66"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > RIVER BITTER LEMON, 6 ST."|"https://www.aldi.be/nl/p/artikel-3011776-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"verfrissende limonade met limoen- en citroensmaak"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011776/1/0/_jcr_content/assets/imported-images/BILD_INTERNET2/3011776_bitter_lemon_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1760744205681/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3011776/1/0/_jcr_content/assets/imported-images/BILD_INTERNET1/3011776_bitter_lemon_25-2.png/_jcr_content/renditions/opt.1250w.png.res/1760744198486/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"6 x 33 cl"|""|""|""|""|"3011776-1-0P"|""|""|""|""|""|""|""|""|""
"6100-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Sprite zero, 8 st."|"SPRITE"|""|"8 x 25"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"SPRITE ZERO, 8 ST."|""|"5.49"|"5.49"|""|""|""|""|""|""|""|""|""|""|"2.75"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > SPRITE ZERO, 8 ST."|"https://www.aldi.be/nl/p/artikel-6100-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"suikervrije frisdrank"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/6100/1/0/_jcr_content/assets/imported-images/BILD_INTERNET6/6100_sprite_zero_sugar_slimcan.all_belu.2025.lv1.png/_jcr_content/renditions/opt.1250w.png.res/1749080273738/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"8 x 25 cl"|""|""|""|""|"6100-1-0P"|""|""|""|""|""|""|""|""|""
"107-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Vruchtenlimonade"|"RIO D'ORO"|""|"10 x 20"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"VRUCHTENLIMONADE"|""|"2.59"|"2.59"|""|""|""|""|""|""|""|""|""|""|"1.30"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > VRUCHTENLIMONADE"|"https://www.aldi.be/nl/p/artikel-107-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"niet-bruisende frisdrank, keuze uit appel/kers en sinaasappel, met plooibaar drinkrietje"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/107/1/0/_jcr_content/assets/imported-images/BILD_INTERNET5/0107_vruchtenlimonade_25-0a-grp.png/_jcr_content/renditions/opt.1250w.png.res/1739320623066/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/107/1/0/_jcr_content/assets/imported-images/BILD_INTERNET3/0107_vruchtenlimonade_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1739320625080/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/107/1/0/_jcr_content/assets/imported-images/BILD_INTERNET1/0107_vruchtenlimonade_25-2.png/_jcr_content/renditions/opt.1250w.png.res/1739320622396/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"10 x 20 cl"|""|""|""|""|"107-1-0P"|""|""|""|""|""|""|""|""|""
"1600-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Vruchtenlimonade"|"RIO D'ORO"|""|"2"|"l"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"VRUCHTENLIMONADE"|""|"1.69"|"1.69"|""|""|""|""|""|""|""|""|""|""|"0.85"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > VRUCHTENLIMONADE"|"https://www.aldi.be/nl/p/artikel-1600-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"niet-bruisende frisdrank op basis van 12 % sap, tropical"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/1600/1/0/_jcr_content/assets/imported-images/BILD_INTERNET1/1600_vruchtenfrisdrank_2l_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1746661018098/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"2 l"|""|""|""|""|"1600-1-0P"|""|""|""|""|""|""|""|""|""
"3000307-1-0"|"aldi"|""|""|""|""|""|""|""|"2026-03-23"|"Vruchtenlimonade, 14 st."|"RIO D'ORO"|""|"14 x 20"|"cl"|""|"STARTPAGINA"|"PRODUCTEN"|"ASSORTIMENT"|"ALCOHOLVRIJE DRANKEN"|"LIMONADES"|"VRUCHTENLIMONADE, 14 ST."|""|"4.49"|"3.99"|"4.49"|""|""|""|""|""|""|""|""|""|"1.43"|""|""|"EUR"|"STARTPAGINA > PRODUCTEN > ASSORTIMENT > ALCOHOLVRIJE DRANKEN > LIMONADES > VRUCHTENLIMONADE, 14 ST."|"https://www.aldi.be/nl/p/artikel-3000307-1-0.article.html#/nl/producten/assortiment/alcoholvrije-dranken/limonades"|""|"niet-bruisende frisdrank op basis van vruchtensap"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3000307/1/0/_jcr_content/assets/imported-images/BILD_INTERNET6/3000307_vruchtenlimonade_14x_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1755041795630/opt.1250w.png"|""|"https://www.aldi.be/content/aldi/belgium/promotions/source-localenhancement/2019/2019-01/2019-01-02/vast_assortiment/3000307/1/0/_jcr_content/assets/imported-images/BILD_INTERNET4/3000307_vruchtenlimonade_uit_verpakking_25-1.png/_jcr_content/renditions/opt.1250w.png.res/1755041794694/opt.1250w.png"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"14 x 20 cl"|""|""|""|""|"3000307-1-0P"|""|""|""|""|""|""|""|""|""
